"region","functionality_main","water_months","seasonality","dryness","dryness_duration","puits_safety","latitude","longitude","photo"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.1872002,0.32210553,"https://akvoflow-87.s3.amazonaws.com/images/c3366cef-6805-4992-a655-9a568eab8b14.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29697454,-0.02436495,"https://akvoflow-87.s3.amazonaws.com/images/f6e8c06f-9239-4d27-83b3-c3a9a54cc7e1.jpg"
"Gao","fonctionnel",9,"Yes","non",NA,"Non",16.29597208,-0.02372141,"https://akvoflow-87.s3.amazonaws.com/images/1aad6de7-9372-485a-8568-78de0b379a8e.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29732293,-0.02669058,"https://akvoflow-87.s3.amazonaws.com/images/09b87028-963d-41ae-b264-b38ee2a78a9a.jpg"
"Gao","sec",1,"Yes","oui","3 mois","Non",15.01929885,0.44542404,"https://akvoflow-87.s3.amazonaws.com/images/13fb20bb-613b-47f7-9110-836d56f1eaed.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.02117923,0.44550494,"https://akvoflow-87.s3.amazonaws.com/images/9d45a740-3200-4bff-a75f-24521103eef0.jpg"
"Gao","sec",5,"Yes","oui","1 mois","Non",15.03229671,0.44808798,"https://akvoflow-87.s3.amazonaws.com/images/0425d7b0-fee7-47ba-93fa-924fb1ad8935.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29692228,-0.02735023,"https://akvoflow-87.s3.amazonaws.com/images/8b14dd47-d875-4e4c-9d82-43192a93f56b.jpg"
"Gao","sec",6,"Yes","oui","2 mois","Non",15.00262344,0.52137205,"https://akvoflow-87.s3.amazonaws.com/images/8eb3af7b-7639-4af3-9411-11e8d9d4c5d8.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.00261969,0.52139091,"https://akvoflow-87.s3.amazonaws.com/images/cb854c26-fa4b-490b-8f89-aef2d37820bd.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.29647362,-0.02896904,"https://akvoflow-87.s3.amazonaws.com/images/d6e58537-7b62-4e0d-9b0d-8e670ed7bea3.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.00264821,0.52137634,"https://akvoflow-87.s3.amazonaws.com/images/300bc4a0-406d-4b74-a715-657b1767f7a3.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.00368824,0.52902923,"https://akvoflow-87.s3.amazonaws.com/images/cd3efac6-488e-418f-8570-656cb2db1976.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.0022499,0.52865616,"https://akvoflow-87.s3.amazonaws.com/images/6c9dff2e-4f80-4594-bc3b-b616423b5092.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29517565,-0.03029799,"https://akvoflow-87.s3.amazonaws.com/images/3148d947-ba75-43e5-b040-4ffa91ff3187.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29832009,-0.02865996,"https://akvoflow-87.s3.amazonaws.com/images/e2f7c097-93f5-4271-a161-dbf7cfeec7f9.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29852558,-0.03021632,"https://akvoflow-87.s3.amazonaws.com/images/14dc43d7-7a2e-495c-824d-12076d8d5bb9.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29857779,-0.03102522,"https://akvoflow-87.s3.amazonaws.com/images/01eb5ecd-b98a-4ac8-b860-caefaf5e2b91.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.29791262,-0.03104339,"https://akvoflow-87.s3.amazonaws.com/images/9dcfa270-dddf-49d2-9153-dba809c5a680.jpg"
"Gao","sec",4,"Yes","oui","1 mois","Non",15.19549225,0.42779509,"https://akvoflow-87.s3.amazonaws.com/images/744ba567-14f9-4fef-9e2a-d4adf333f53a.jpg"
"Gao","sec",3,"Yes","oui","9mois","Non",15.26128368,0.49847642,"https://akvoflow-87.s3.amazonaws.com/images/55f35480-b244-426f-9d04-0c96673b4fe0.jpg"
"Gao","sec",1,"Yes","oui","3 mois","Non",15.21040179,0.53966873,"https://akvoflow-87.s3.amazonaws.com/images/5e7f28d5-3611-499f-9839-2a338d54da74.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.20900635,0.49289325,"https://akvoflow-87.s3.amazonaws.com/images/f11f810b-0ffa-496e-beba-5c9ac57e6689.jpg"
"Gao","sec",3,"Yes","oui","3 mois","Non",15.25067233,0.43765921,"https://akvoflow-87.s3.amazonaws.com/images/658615a9-7d38-4f7a-8b45-612d7cb1f036.jpg"
"Gao","fonctionnel",11,"Yes","non",NA,"Non",15.26227377,0.45281954,"https://akvoflow-87.s3.amazonaws.com/images/b467fe3f-51a1-4da2-815c-bcfccb37ae53.jpg"
"Gao","sec",2,"Yes","oui","3 mois","Non",16.99076165,-0.06620816,"https://akvoflow-87.s3.amazonaws.com/images/4c49a8d1-99a7-4d85-ad35-e0724f55eacf.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",17.11221859,-0.20544678,"https://akvoflow-87.s3.amazonaws.com/images/fd2eda84-3210-400c-988f-8fbae6a132ec.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",17.11276356,-0.20548757,"https://akvoflow-87.s3.amazonaws.com/images/1ac5b8d6-e6c4-486a-81a2-86d61c198fed.jpg"
"Gao","sec",NA,"No","oui","30 ans","Non",17.11509923,-0.20514753,"https://akvoflow-87.s3.amazonaws.com/images/3266925e-3a1a-410a-ae1e-2e0c2c5be33d.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.22359774,0.29034735,"https://akvoflow-87.s3.amazonaws.com/images/1c85e34e-a864-4448-9b8a-d27a3d4dfe76.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.22514969,0.28277034,"https://akvoflow-87.s3.amazonaws.com/images/916703e1-1fd5-4bf9-8bf2-d9db9c797be2.jpg"
"Gao","non utilisé",NA,"No","non",NA,"Non",17.19031079,-0.07889945,"https://akvoflow-87.s3.amazonaws.com/images/9f76b459-1207-4186-86d6-d13a5f82db37.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.24763972,0.27450409,"https://akvoflow-87.s3.amazonaws.com/images/10d56e24-48ec-433a-bcf4-3a9aadea3c71.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.2935371,-0.03451824,"https://akvoflow-87.s3.amazonaws.com/images/91c7d92e-9eb4-41fa-b9c4-bc6f8a5842db.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.25670451,0.27322108,"https://akvoflow-87.s3.amazonaws.com/images/be6bd3b4-607f-4c42-a8a0-c6f7c37d9cf3.jpg"
"Gao","sec",9,"Yes","oui","1 mois","Non",15.31313438,0.24833749,"https://akvoflow-87.s3.amazonaws.com/images/0da7bcdc-e027-4683-8894-94d36342282f.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28905576,-0.03978329,"https://akvoflow-87.s3.amazonaws.com/images/0429492b-a315-42c1-999d-fa5dde406fd3.jpg"
"Gao","fonctionnel",6,"Yes","non",NA,"Non",17.28074693,0.02774447,"https://akvoflow-87.s3.amazonaws.com/images/eb32b2ee-9d1c-4c4a-8aca-4bbf8052a28c.jpg"
"Gao","fonctionnel",10,"Yes","non",NA,"Non",15.33732429,0.34474083,"https://akvoflow-87.s3.amazonaws.com/images/1d84fa8e-4093-49e0-ab9b-a8463c474e1f.jpg"
"Gao","fonctionnel",1,"Yes","non",NA,"Non",15.34007925,0.35387126,"https://akvoflow-87.s3.amazonaws.com/images/e312e3a8-410b-4e2e-ab1c-70006db7e88f.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.27807411,-0.02432296,"https://akvoflow-87.s3.amazonaws.com/images/d9343d8d-9a65-4bc0-992b-35a09d86a5b0.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.92108627,-0.34351739,"https://akvoflow-87.s3.amazonaws.com/images/8e6bc81e-3933-4dc9-853b-965fe832cb65.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28449358,-0.04917838,"https://akvoflow-87.s3.amazonaws.com/images/3509a39c-4451-4731-839f-cee5cc19fceb.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.91831071,-0.34257659,"https://akvoflow-87.s3.amazonaws.com/images/5a17e8e1-b0c4-4250-9bfe-bd6d2085db38.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28633635,-0.04812744,"https://akvoflow-87.s3.amazonaws.com/images/a15200c9-d963-4cac-a637-61a7a4f2017a.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28570829,-0.04794489,"https://akvoflow-87.s3.amazonaws.com/images/5fe97a4e-7d93-4c5c-bc5b-1595f23c84e7.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28478141,-0.04767055,"https://akvoflow-87.s3.amazonaws.com/images/d338074e-e0c3-45ca-b49d-f998ac24cfdd.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.9131796,-0.33871994,"https://akvoflow-87.s3.amazonaws.com/images/5c31dae6-bf1c-428c-aa3d-346528323d61.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28407376,-0.04790498,"https://akvoflow-87.s3.amazonaws.com/images/a2db2ad4-9881-49f9-ac4d-c41016eb5527.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.28329043,-0.04704705,"https://akvoflow-87.s3.amazonaws.com/images/a0b1a7f3-e4dd-47df-aca1-0f1689176adc.jpg"
"Gao","fonctionnel",9,"Yes","non",NA,"Non",16.288135,-0.04715776,"https://akvoflow-87.s3.amazonaws.com/images/1ef104b3-60d9-423f-a061-d863dad8463a.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.28754201,-0.04701434,"https://akvoflow-87.s3.amazonaws.com/images/6251b28f-3c35-4e37-a499-6540bbaff689.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.74227736,0.39137538,"https://akvoflow-87.s3.amazonaws.com/images/f3950ac9-8e10-43ba-bca2-47a925e789bb.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.91200499,-0.33292965,"https://akvoflow-87.s3.amazonaws.com/images/2581be14-7e5e-456a-9f56-f380cd2f7b0b.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28878204,-0.04757204,"https://akvoflow-87.s3.amazonaws.com/images/6f8011a8-9dbd-454b-ace5-ee9618793f20.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.28891481,-0.04562562,"https://akvoflow-87.s3.amazonaws.com/images/308ac3cc-de5f-4dd5-beb7-c093ae54b29d.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.90981558,-0.33139813,"https://akvoflow-87.s3.amazonaws.com/images/324e6ec1-77dd-4127-a95d-6a2b0448d232.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.28759076,-0.04624251,"https://akvoflow-87.s3.amazonaws.com/images/a0e38521-db05-4170-9812-3ae60d49ca79.jpg"
"Gao","sec",NA,"No","oui",NA,"Non",15.69973609,2.72542255,"https://akvoflow-87.s3.amazonaws.com/images/3807c63d-3e8f-40d1-8450-249d40c54556.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.63565446,2.70329803,"https://akvoflow-87.s3.amazonaws.com/images/45ae2a54-458e-4da9-badb-952605ae1953.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",15.73779039,0.4010117,"https://akvoflow-87.s3.amazonaws.com/images/ccfa65de-6afd-4fa0-bc16-665871f7ebcd.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.90753621,-0.32871027,"https://akvoflow-87.s3.amazonaws.com/images/01a32c00-3cd4-4df1-b471-14bfbd9a48a5.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",15.63618174,2.70335849,"https://akvoflow-87.s3.amazonaws.com/images/1b0d96a0-6f85-4b6e-8aee-b4d07866de2c.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.90401759,-0.32629516,"https://akvoflow-87.s3.amazonaws.com/images/43e1360e-cf39-41b5-a315-877a4ff55e2e.jpg"
"Gao","fonctionnel",3,"Yes","non",NA,"Non",16.90220401,-0.32502098,"https://akvoflow-87.s3.amazonaws.com/images/41d6330f-eef3-4850-a9ca-d58e8148e182.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.62936994,2.89461086,"https://akvoflow-87.s3.amazonaws.com/images/a821a000-864e-4caa-b0f6-653b9ea26286.jpg"
"Gao","fonctionnel",6,"Yes","non",NA,"Non",15.89328913,2.40680086,"https://akvoflow-87.s3.amazonaws.com/images/85255edb-66bd-405e-8160-d084f97ddff3.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.63304922,2.89421552,"https://akvoflow-87.s3.amazonaws.com/images/76c3c82b-ac7a-4161-a295-4ef836faa597.jpg"
"Gao","fonctionnel",6,"Yes","non",NA,"Non",15.90754786,2.40257908,"https://akvoflow-87.s3.amazonaws.com/images/5f7677ea-ca3e-463d-afdd-7bb97632261c.jpg"
"Gao","sec",2,"Yes","oui","3 mois","Non",15.912164,2.4002315,"https://akvoflow-87.s3.amazonaws.com/images/96148de0-37c7-43f4-8be5-5e819cd7b3b9.jpg"
"Gao","non utilisé",6,"Yes","non",NA,"Non",15.63069609,2.89472366,"https://akvoflow-87.s3.amazonaws.com/images/d07ddca2-6c46-4f7b-bc1b-31e6b304160a.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.70085209,0.43163307,"https://akvoflow-87.s3.amazonaws.com/images/778a66a4-7ab6-41c6-abf8-72ba3bf34aff.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.69900698,0.43100181,"https://akvoflow-87.s3.amazonaws.com/images/69550fcb-9f9f-4f79-9417-ee5e49c6dbbd.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.94682619,-0.33986271,"https://akvoflow-87.s3.amazonaws.com/images/0ac4f51d-9fa5-4b8d-82f8-2d5646fcca08.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.27470294,-0.04236236,"https://akvoflow-87.s3.amazonaws.com/images/2a6514e6-1ecf-4c99-9b43-64f8a980a9a9.jpg"
"Gao","non utilisé",4,"Yes","non",NA,"Non",15.90247206,2.40472804,"https://akvoflow-87.s3.amazonaws.com/images/d7cf1e1f-0ec3-4e75-ac5e-bfb1fa303c62.jpg"
"Gao","fonctionnel",8,"Yes","non",NA,"Non",16.94415461,-0.33884746,"https://akvoflow-87.s3.amazonaws.com/images/dcc54975-1c7c-41da-a342-1424d5f5664a.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.94006839,-0.33916468,"https://akvoflow-87.s3.amazonaws.com/images/59196a87-93ee-4609-a916-22f9e467c455.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.94932378,-0.33973422,"https://akvoflow-87.s3.amazonaws.com/images/417aac00-fc8d-41cd-90b1-1c4c0e908f51.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.95010944,-0.34016356,"https://akvoflow-87.s3.amazonaws.com/images/ee8bbf78-b9ed-4fcb-ac41-3f4df0cb7406.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28288703,-0.04976874,"https://akvoflow-87.s3.amazonaws.com/images/7983d598-7be7-42c0-9f39-3041fb0eac99.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.28303684,-0.04989567,"https://akvoflow-87.s3.amazonaws.com/images/37b8c31a-c958-4dc4-959c-6cc683a75220.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.47499932,3.01695402,"https://akvoflow-87.s3.amazonaws.com/images/ac535228-f0c8-47ff-9f45-5d2d49afda34.jpg"
"Gao","fonctionnel",11,"Yes","non",NA,"Non",15.6027605,0.45243719,"https://akvoflow-87.s3.amazonaws.com/images/a908e678-f3d1-46b3-9403-c50f4981be23.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.27962791,-0.04934778,"https://akvoflow-87.s3.amazonaws.com/images/91f04509-9bdc-41e8-a45b-69c9e4d0c40c.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.4734518,3.016212,"https://akvoflow-87.s3.amazonaws.com/images/abb2d876-80e0-4f4c-8438-16db44e193c1.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.90242924,2.40570069,"https://akvoflow-87.s3.amazonaws.com/images/b0b6d649-9411-4039-bcc2-e52af9712138.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.42051276,3.0242899,"https://akvoflow-87.s3.amazonaws.com/images/cb911052-c67a-4001-9428-84b30bf0f229.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.42179471,3.02000835,"https://akvoflow-87.s3.amazonaws.com/images/ded71421-163d-44b4-abe1-c4b7b12d41a1.jpg"
"Gao","sec",NA,"No","oui","depuis 2009","Non",15.42008525,3.02435435,"https://akvoflow-87.s3.amazonaws.com/images/8ac1fb33-f0c9-4e4b-b2a9-a3d6c8ec568c.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.36873885,2.97671808,"https://akvoflow-87.s3.amazonaws.com/images/8201acfb-02e5-4af2-87ff-3d457a636b45.jpg"
"Gao","fonctionnel",12,"No","non",NA,"Non",16.95355034,-0.34304279,"https://akvoflow-87.s3.amazonaws.com/images/c7c54a55-25c2-4b49-a3ff-84ecfc64b1ae.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.42271145,3.02227197,"https://akvoflow-87.s3.amazonaws.com/images/2a17dd62-7e82-4aff-b8b8-85c045b1ec5b.jpg"
"Gao","fonctionnel",4,"Yes","non",NA,"Non",15.41571928,3.02600811,"https://akvoflow-87.s3.amazonaws.com/images/34532916-0f23-4e4a-9da9-44448d0f7fcb.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.90290524,2.4055685,"https://akvoflow-87.s3.amazonaws.com/images/c120358d-9e20-4372-87a9-f751529425ad.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",15.41719185,3.01964965,"https://akvoflow-87.s3.amazonaws.com/images/6c6f52aa-dc46-4457-bfb5-5bbbb511287e.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.42838308,3.02359539,"https://akvoflow-87.s3.amazonaws.com/images/bc08b8b6-f895-4cdb-a410-d5bad0641142.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.2607835,-0.04146425,"https://akvoflow-87.s3.amazonaws.com/images/8c749c57-b068-4863-a778-73f859a73728.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",15.41729235,3.01851619,"https://akvoflow-87.s3.amazonaws.com/images/85891895-c1c2-42e0-8dbc-69febcb73bfc.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.26213598,-0.04238556,"https://akvoflow-87.s3.amazonaws.com/images/0a1a48ae-da44-44e6-93dc-fd9287508323.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.26567565,-0.04546977,"https://akvoflow-87.s3.amazonaws.com/images/84cc26e9-5a23-4f89-aaa6-c462199ba1d5.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.43707478,3.03140562,"https://akvoflow-87.s3.amazonaws.com/images/1e468123-9014-4e70-b7b2-3641ef171f6c.jpg"
"Gao","fonctionnel",11,"Yes","non","2 ans","Non",16.26200975,-0.04552798,"https://akvoflow-87.s3.amazonaws.com/images/cf3ca0b9-f29d-44e9-a9db-bf92de3e563a.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.26044385,-0.04377659,"https://akvoflow-87.s3.amazonaws.com/images/167e0506-8c21-4b87-825e-f04e35934c90.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.25837337,-0.04028191,"https://akvoflow-87.s3.amazonaws.com/images/f194f5f3-6bec-4bb2-9766-055b3dc11007.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.25367659,-0.03979436,"https://akvoflow-87.s3.amazonaws.com/images/5b67cb0c-4614-4316-b34b-0f76296d33f9.jpg"
"Gao","sec",NA,"No","oui",NA,"Non",16.96107367,-0.35447996,"https://akvoflow-87.s3.amazonaws.com/images/a5b8ea53-897d-4427-aee7-14bde0d497ee.jpg"
"Gao","fonctionnel",11,"Yes","non","de 2005","Non",15.90538714,2.40239709,"https://akvoflow-87.s3.amazonaws.com/images/26a8cda1-4ac8-4d13-a0e8-5d06611bf7ef.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.25331948,-0.04040277,"https://akvoflow-87.s3.amazonaws.com/images/e336e8e6-330a-497e-812c-b945247c1516.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.95811106,-0.35385404,"https://akvoflow-87.s3.amazonaws.com/images/64b212fd-7cf7-46c5-8f8a-4a484183fffe.jpg"
"Gao","fonctionnel",11,"Yes","non","4 ans","Non",16.25217601,-0.04043173,"https://akvoflow-87.s3.amazonaws.com/images/32b8a4bb-3f7f-46f5-971a-07ef26aa7d65.jpg"
"Gao","non utilisé",9,"Yes","non","6ans","Non",15.42445538,3.02619349,"https://akvoflow-87.s3.amazonaws.com/images/cab4e0ee-ed1e-4ccd-8d51-01947dbc0448.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.25145466,-0.0400263,"https://akvoflow-87.s3.amazonaws.com/images/852ae366-6990-4d3d-81cc-75b25e99da52.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.63108071,0.50485841,"https://akvoflow-87.s3.amazonaws.com/images/53e17676-a4ad-411e-a662-9d3f4abc78c4.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.25425167,-0.03643972,"https://akvoflow-87.s3.amazonaws.com/images/0699f74e-86b8-4b8e-a846-00eb05b09271.jpg"
"Gao","sec",NA,"No","oui","9ans","Non",15.42236816,3.02734358,"https://akvoflow-87.s3.amazonaws.com/images/9dcf50cc-e608-4b23-9616-511255d3a236.jpg"
"Gao","non utilisé",NA,"No",NA,NA,"Non",16.95654333,-0.34811823,"https://akvoflow-87.s3.amazonaws.com/images/47e10eb2-0cac-4606-b0b9-81a851152a53.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.2505077,-0.03556421,"https://akvoflow-87.s3.amazonaws.com/images/ebbfa92f-e348-40f3-92fc-a253d975a896.jpg"
"Gao","fonctionnel",11,"Yes","non",NA,"Non",15.61348787,0.50416115,"https://akvoflow-87.s3.amazonaws.com/images/41cd13bc-af02-4e80-a2b2-3ff8b5eb9b1d.jpg"
"Gao","fonctionnel",12,"No","non",NA,"Non",16.95252132,-0.35132739,"https://akvoflow-87.s3.amazonaws.com/images/901c30ad-1021-4573-b2a8-90c957bf1ad8.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.24940672,-0.03577709,"https://akvoflow-87.s3.amazonaws.com/images/17eecfff-7abd-4802-a667-1b3eb1959564.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.25689783,-0.03318443,"https://akvoflow-87.s3.amazonaws.com/images/3ef0b39f-75bc-4676-8767-0a6d4277fbd5.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.60873317,0.50289169,"https://akvoflow-87.s3.amazonaws.com/images/86e6684a-5cd9-4997-8338-3e53afac8df6.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.25697434,-0.02841368,"https://akvoflow-87.s3.amazonaws.com/images/b2c060d9-4633-43b8-9f8d-11fdde834fc9.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.50589769,3.01349485,"https://akvoflow-87.s3.amazonaws.com/images/df6e8251-9ab2-426f-8311-3a5180c4481a.jpg"
"Gao","sec",NA,"No","oui",NA,"Non",16.95403308,-0.35475654,"https://akvoflow-87.s3.amazonaws.com/images/77c4d29a-8e4d-488f-9c66-27a2effce62c.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.72441324,3.24589089,"https://akvoflow-87.s3.amazonaws.com/images/6b45b1c4-3619-4b5d-8542-0a707b9ac1c4.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.72682854,3.24444846,"https://akvoflow-87.s3.amazonaws.com/images/22e6c409-c0dd-4aeb-8c71-34f5dda67130.jpg"
"Gao","sec",4,"Yes","oui","2 mois","Non",15.72426834,3.23644519,"https://akvoflow-87.s3.amazonaws.com/images/2d84742e-ca7c-417c-be92-cc5bc2a824be.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.88854009,-0.31145638,"https://akvoflow-87.s3.amazonaws.com/images/397aba35-07ee-42f7-aed6-3834e686cd0e.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.72699332,3.2465427,"https://akvoflow-87.s3.amazonaws.com/images/8afa0122-64f0-42a6-9362-25a7253b8899.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.91175734,2.40595955,"https://akvoflow-87.s3.amazonaws.com/images/40f108ba-eacb-46fb-80bc-95dc9268a837.jpg"
"Gao","fonctionnel",2,"Yes","non",NA,"Non",15.91448823,2.3964649,"https://akvoflow-87.s3.amazonaws.com/images/ab4d07f8-1e0a-440a-a282-28b1deb90373.jpg"
"Gao","sec",2,"Yes","oui","2 ans","Non",15.72671279,3.24700209,"https://akvoflow-87.s3.amazonaws.com/images/63240d6f-3901-4bb6-ba10-8d9a2d772826.jpg"
"Gao","fonctionnel",6,"Yes","non",NA,"Non",15.61272025,0.5043542,"https://akvoflow-87.s3.amazonaws.com/images/ebc2abd6-324b-4fe0-a125-7809b68df2f8.jpg"
"Gao","fonctionnel",4,"Yes","non",NA,"Non",16.88741984,-0.31432529,"https://akvoflow-87.s3.amazonaws.com/images/5ea9ec66-80ed-4840-9ae4-d0309d9f279a.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.9039997,2.39838365,"https://akvoflow-87.s3.amazonaws.com/images/77d018ce-f850-412f-b942-6541475d2df8.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.88931106,-0.31483773,"https://akvoflow-87.s3.amazonaws.com/images/c9e765a3-fcf6-46c4-b5a7-340fefe03632.jpg"
"Gao","fonctionnel",8,"Yes","non",NA,"Non",15.62397684,0.50380673,"https://akvoflow-87.s3.amazonaws.com/images/3524ca4a-4988-44d3-8991-5cc7f9a202d6.jpg"
"Gao","fonctionnel",12,"No","non",NA,"Non",16.88050469,-0.29867212,"https://akvoflow-87.s3.amazonaws.com/images/495249b0-eaa1-4bbf-a61b-d0d91630645d.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.90947693,2.40744422,"https://akvoflow-87.s3.amazonaws.com/images/b0b0da40-f544-4179-916f-890d5c791c7f.jpg"
"Gao","sec",3,"Yes","oui","3 mois","Non",15.90932751,2.40504985,"https://akvoflow-87.s3.amazonaws.com/images/43bc74fe-516b-464e-882f-8010a6d60619.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",15.64217274,3.30432271,"https://akvoflow-87.s3.amazonaws.com/images/2d468f9d-dc99-45b6-865c-a8d2dd7b204e.jpg"
"Gao","fonctionnel",12,"No","non",NA,"Non",16.8793531,-0.29683717,"https://akvoflow-87.s3.amazonaws.com/images/53a7cea0-bd88-44d2-a5d3-8b3f0cd17af7.jpg"
"Gao","fonctionnel",12,"No",NA,NA,"Non",16.24315289,-0.03324863,"https://akvoflow-87.s3.amazonaws.com/images/47fffe30-6ff3-412e-a967-3d11e0759e0b.jpg"
